Stationscode,Datum,Feinstaub (PM₁₀) stündlich gleitendes Tagesmittel in µg/m³,Ozon (O₃) Ein-Stunden-Mittelwert in µg/m³,Stickstoffdioxid (NO₂) Ein-Stunden-Mittelwert in µg/m³,Luftqualitätsindex
DENW212,2021-06-24,21,-,26,gut
DENW212,2021-06-24,21,-,27,gut
DENW212,2021-06-24,21,-,17,gut
DENW212,2021-06-24,20,-,16,sehr gut
DENW212,2021-06-25,20,-,15,sehr gut
DENW212,2021-06-25,20,-,15,sehr gut
DENW212,2021-06-25,20,-,14,sehr gut
DENW212,2021-06-25,21,-,15,gut
DENW212,2021-06-25,21,-,18,gut
DENW212,2021-06-25,21,-,-,gut
DENW212,2021-06-25,22,-,39,gut
DENW212,2021-06-25,22,-,45,mäßig
DENW212,2021-06-25,23,-,37,gut
DENW212,2021-06-25,23,-,33,gut
DENW212,2021-06-25,22,-,32,gut
DENW212,2021-06-25,22,-,29,gut
DENW212,2021-06-25,22,-,30,gut
DENW212,2021-06-25,22,-,24,gut
DENW212,2021-06-25,22,-,26,gut
DENW212,2021-06-25,22,-,35,gut
DENW212,2021-06-25,22,-,26,gut
DENW212,2021-06-25,22,-,26,gut
DENW212,2021-06-25,22,-,25,gut
DENW212,2021-06-25,23,-,26,gut
DENW212,2021-06-25,23,-,30,gut
DENW212,2021-06-25,23,-,26,gut
DENW212,2021-06-25,22,-,31,gut
DENW212,2021-06-25,22,-,41,mäßig
DENW212,2021-06-26,22,-,48,mäßig
DENW212,2021-06-26,22,-,38,gut
DENW212,2021-06-26,22,-,40,gut
DENW212,2021-06-26,22,-,38,gut
DENW212,2021-06-26,22,-,34,gut
DENW212,2021-06-26,22,-,24,gut
DENW212,2021-06-26,22,-,-,gut
DENW212,2021-06-26,21,-,27,gut
DENW212,2021-06-26,21,-,24,gut
DENW212,2021-06-26,21,-,32,gut
DENW212,2021-06-26,21,-,33,gut
DENW212,2021-06-26,22,-,24,gut
DENW212,2021-06-26,22,-,12,gut
DENW212,2021-06-26,21,-,12,gut
DENW212,2021-06-26,21,-,10,gut
DENW212,2021-06-26,21,-,15,gut
DENW212,2021-06-26,21,-,13,gut
DENW212,2021-06-26,20,-,12,sehr gut
DENW212,2021-06-26,20,-,14,sehr gut
DENW212,2021-06-26,20,-,12,sehr gut
DENW212,2021-06-26,19,-,17,sehr gut
DENW212,2021-06-26,19,-,19,sehr gut
DENW212,2021-06-26,19,-,58,mäßig
DENW212,2021-06-26,18,-,68,mäßig
DENW212,2021-06-27,18,-,64,mäßig
DENW212,2021-06-27,18,-,56,mäßig
DENW212,2021-06-27,18,-,63,mäßig
DENW212,2021-06-27,17,-,57,mäßig
DENW212,2021-06-27,17,-,60,mäßig
DENW212,2021-06-27,17,-,41,mäßig
DENW212,2021-06-27,17,-,42,mäßig
DENW212,2021-06-27,16,-,-,sehr gut
DENW212,2021-06-27,16,-,29,gut
DENW212,2021-06-27,15,-,19,sehr gut
DENW212,2021-06-27,15,-,8,sehr gut
DENW212,2021-06-27,14,-,10,sehr gut
DENW212,2021-06-27,14,-,6,sehr gut
DENW212,2021-06-27,13,-,9,sehr gut
DENW212,2021-06-27,13,-,10,sehr gut
DENW212,2021-06-27,13,-,12,sehr gut
DENW212,2021-06-27,13,-,19,sehr gut
DENW212,2021-06-27,13,-,20,sehr gut
DENW212,2021-06-27,13,-,27,gut
DENW212,2021-06-27,13,-,36,gut
DENW212,2021-06-27,13,-,31,gut
DENW212,2021-06-27,13,-,34,gut
DENW212,2021-06-27,14,-,30,gut
DENW212,2021-06-27,13,-,31,gut
DENW212,2021-06-28,13,-,29,gut
DENW212,2021-06-28,13,-,36,gut
DENW212,2021-06-28,13,-,39,gut
DENW212,2021-06-28,13,-,42,mäßig
DENW212,2021-06-28,13,-,39,gut
DENW212,2021-06-28,13,-,38,gut
DENW212,2021-06-28,13,-,37,gut
DENW212,2021-06-28,14,-,39,gut
DENW212,2021-06-28,14,-,-,sehr gut
DENW212,2021-06-28,15,-,33,gut
DENW212,2021-06-28,15,-,32,gut
DENW212,2021-06-28,15,-,26,gut
DENW212,2021-06-28,16,-,23,gut
DENW212,2021-06-28,16,-,34,gut
DENW212,2021-06-28,16,-,51,mäßig
DENW212,2021-06-28,16,-,47,mäßig
DENW212,2021-06-28,16,-,31,gut
DENW212,2021-06-28,16,-,26,gut
DENW212,2021-06-28,16,-,22,gut
DENW212,2021-06-28,16,-,16,sehr gut
DENW212,2021-06-28,16,-,24,gut
DENW212,2021-06-28,16,-,30,gut
DENW212,2021-06-28,16,-,28,gut
DENW212,2021-06-28,16,-,22,gut
DENW212,2021-06-29,16,-,20,sehr gut
DENW212,2021-06-29,15,-,33,gut
DENW212,2021-06-29,15,-,37,gut
DENW212,2021-06-29,15,-,21,gut
DENW212,2021-06-29,14,-,18,sehr gut
DENW212,2021-06-29,14,-,19,sehr gut
DENW212,2021-06-29,14,-,35,gut
DENW212,2021-06-29,13,-,42,mäßig
DENW212,2021-06-29,13,-,42,mäßig
DENW212,2021-06-29,13,-,-,sehr gut
DENW212,2021-06-29,12,-,27,gut
DENW212,2021-06-29,12,-,39,gut
DENW212,2021-06-29,12,-,40,gut
DENW212,2021-06-29,12,-,42,mäßig
DENW212,2021-06-29,11,-,37,gut
DENW212,2021-06-29,11,-,26,gut
DENW212,2021-06-29,11,-,30,gut
DENW212,2021-06-29,11,-,40,gut
DENW212,2021-06-29,11,-,26,gut
DENW212,2021-06-29,11,-,19,sehr gut
DENW212,2021-06-29,11,-,34,gut
DENW212,2021-06-29,11,-,26,gut
DENW212,2021-06-29,11,-,25,gut
DENW212,2021-06-29,10,-,13,sehr gut
DENW212,2021-06-30,10,-,11,sehr gut
DENW212,2021-06-30,10,-,8,sehr gut
DENW212,2021-06-30,10,-,13,sehr gut
DENW212,2021-06-30,9,-,12,sehr gut
DENW212,2021-06-30,9,-,15,sehr gut
DENW212,2021-06-30,9,-,25,gut
DENW212,2021-06-30,9,-,35,gut
DENW212,2021-06-30,9,-,38,gut
DENW212,2021-06-30,9,-,36,gut
DENW212,2021-06-30,9,-,29,gut
DENW212,2021-06-30,9,-,-,sehr gut
DENW212,2021-06-30,8,-,23,gut
DENW212,2021-06-30,8,-,21,gut
DENW212,2021-06-30,8,-,18,sehr gut
DENW212,2021-06-30,7,-,20,sehr gut
DENW212,2021-06-30,7,-,21,gut
DENW212,2021-06-30,7,-,24,gut
DENW212,2021-06-30,7,-,25,gut
DENW212,2021-06-30,7,-,26,gut
DENW212,2021-06-30,7,-,22,gut
DENW212,2021-06-30,7,-,20,sehr gut
DENW212,2021-06-30,7,-,21,gut
DENW212,2021-06-30,7,-,18,sehr gut
DENW212,2021-06-30,7,-,15,sehr gut
DENW212,2021-07-01,8,-,12,sehr gut
DENW212,2021-07-01,8,-,7,sehr gut
DENW212,2021-07-01,8,-,7,sehr gut
DENW212,2021-07-01,8,-,5,sehr gut
DENW212,2021-07-01,9,-,7,sehr gut
DENW212,2021-07-01,9,-,10,sehr gut
DENW212,2021-07-01,9,-,19,sehr gut
DENW212,2021-07-01,9,-,33,gut
DENW212,2021-07-01,9,-,34,gut
DENW212,2021-07-01,10,-,36,gut
DENW212,2021-07-01,10,-,38,gut
DENW212,2021-07-01,10,-,-,sehr gut
DENW212,2021-07-01,11,-,39,gut
DENW212,2021-07-01,11,-,38,gut
DENW212,2021-07-01,12,-,35,gut
DENW212,2021-07-01,12,-,37,gut
DENW212,2021-07-01,12,-,34,gut
DENW212,2021-07-01,13,-,32,gut
DENW212,2021-07-01,13,-,33,gut
DENW212,2021-07-01,13,-,32,gut
DENW212,2021-07-01,14,-,35,gut
DENW212,2021-07-01,14,-,35,gut
DENW212,2021-07-01,14,-,39,gut
DENW212,2021-07-01,14,-,30,gut
DENW212,2021-07-02,15,-,31,gut
DENW212,2021-07-02,15,-,20,sehr gut
DENW212,2021-07-02,15,-,20,sehr gut
DENW212,2021-07-02,16,-,25,gut
DENW212,2021-07-02,16,-,27,gut
DENW212,2021-07-02,17,-,32,gut
DENW212,2021-07-02,17,-,40,gut
DENW212,2021-07-02,17,-,51,mäßig
DENW212,2021-07-02,17,-,44,mäßig
DENW212,2021-07-02,17,-,34,gut
DENW212,2021-07-02,16,-,30,gut
DENW212,2021-07-02,16,-,33,gut
DENW212,2021-07-02,16,-,-,sehr gut
DENW212,2021-07-02,16,-,29,gut
DENW212,2021-07-02,16,-,31,gut
DENW212,2021-07-02,16,-,33,gut
DENW212,2021-07-02,16,-,31,gut
DENW212,2021-07-02,16,-,31,gut
DENW212,2021-07-02,16,-,23,gut
DENW212,2021-07-02,16,-,24,gut
DENW212,2021-07-02,16,-,26,gut
DENW212,2021-07-02,16,-,22,gut
DENW212,2021-07-02,16,-,28,gut
DENW212,2021-07-02,16,-,48,mäßig
DENW212,2021-07-03,15,-,63,mäßig
DENW212,2021-07-03,15,-,58,mäßig
DENW212,2021-07-03,15,-,65,mäßig
DENW212,2021-07-03,15,-,51,mäßig
DENW212,2021-07-03,15,-,37,gut
DENW212,2021-07-03,14,-,37,gut
DENW212,2021-07-03,14,-,37,gut
DENW212,2021-07-03,14,-,33,gut
DENW212,2021-07-03,14,-,36,gut
DENW212,2021-07-03,14,-,30,gut
DENW212,2021-07-03,14,-,28,gut
DENW212,2021-07-03,14,-,18,sehr gut
DENW212,2021-07-03,14,-,18,sehr gut
DENW212,2021-07-03,14,-,-,sehr gut
DENW212,2021-07-03,14,-,26,gut
DENW212,2021-07-03,13,-,25,gut
DENW212,2021-07-03,13,-,37,gut
DENW212,2021-07-03,14,-,31,gut
DENW212,2021-07-03,14,-,45,mäßig
DENW212,2021-07-03,14,-,60,mäßig
DENW212,2021-07-03,14,-,49,mäßig
DENW212,2021-07-03,14,-,42,mäßig
DENW212,2021-07-03,14,-,61,mäßig
DENW212,2021-07-03,14,-,50,mäßig
DENW212,2021-07-04,15,-,42,mäßig
DENW212,2021-07-04,15,-,34,gut
DENW212,2021-07-04,15,-,44,mäßig
DENW212,2021-07-04,15,-,32,gut
DENW212,2021-07-04,15,-,31,gut
DENW212,2021-07-04,15,-,26,gut
DENW212,2021-07-04,15,-,32,gut
DENW212,2021-07-04,15,-,32,gut
DENW212,2021-07-04,15,-,32,gut
DENW212,2021-07-04,15,-,24,gut
DENW212,2021-07-04,15,-,19,sehr gut
DENW212,2021-07-04,15,-,19,sehr gut
DENW212,2021-07-04,15,-,23,gut
DENW212,2021-07-04,15,-,15,sehr gut
DENW212,2021-07-04,15,-,-,sehr gut
DENW212,2021-07-04,15,-,17,sehr gut
DENW212,2021-07-04,15,-,24,gut
DENW212,2021-07-04,14,-,24,gut
DENW212,2021-07-04,13,-,32,gut
DENW212,2021-07-04,13,-,31,gut
DENW212,2021-07-04,13,-,29,gut
DENW212,2021-07-04,12,-,27,gut
DENW212,2021-07-04,12,-,28,gut
DENW212,2021-07-04,11,-,33,gut
DENW212,2021-07-05,11,-,30,gut
DENW212,2021-07-05,10,-,23,gut
DENW212,2021-07-05,10,-,20,sehr gut
DENW212,2021-07-05,10,-,20,sehr gut
DENW212,2021-07-05,10,-,21,gut
DENW212,2021-07-05,10,-,23,gut
DENW212,2021-07-05,9,-,22,gut
DENW212,2021-07-05,9,-,30,gut
DENW212,2021-07-05,8,-,33,gut
DENW212,2021-07-05,8,-,33,gut
DENW212,2021-07-05,8,-,25,gut
DENW212,2021-07-05,7,-,28,gut
DENW212,2021-07-05,7,-,22,gut
DENW212,2021-07-05,7,-,19,sehr gut
DENW212,2021-07-05,7,-,21,gut
DENW212,2021-07-05,7,-,-,sehr gut
DENW212,2021-07-05,7,-,17,sehr gut
DENW212,2021-07-05,7,-,16,sehr gut
DENW212,2021-07-05,7,-,16,sehr gut
DENW212,2021-07-05,7,-,14,sehr gut
DENW212,2021-07-05,7,-,19,sehr gut
DENW212,2021-07-05,7,-,22,gut
DENW212,2021-07-05,7,-,25,gut
DENW212,2021-07-05,7,-,30,gut
DENW212,2021-07-06,7,-,20,sehr gut
DENW212,2021-07-06,7,-,26,gut
DENW212,2021-07-06,7,-,18,sehr gut
DENW212,2021-07-06,6,-,15,sehr gut
DENW212,2021-07-06,6,-,10,sehr gut
DENW212,2021-07-06,6,-,13,sehr gut
DENW212,2021-07-06,6,-,20,sehr gut
DENW212,2021-07-06,6,-,105,schlecht
DENW212,2021-07-06,7,-,80,mäßig
DENW212,2021-07-06,7,-,39,gut
DENW212,2021-07-06,7,-,58,mäßig
DENW212,2021-07-06,7,-,114,schlecht
DENW212,2021-07-06,7,-,172,schlecht
DENW212,2021-07-06,8,-,128,schlecht
DENW212,2021-07-06,8,-,99,mäßig
DENW212,2021-07-06,8,-,58,mäßig
DENW212,2021-07-06,9,-,-,sehr gut
DENW212,2021-07-06,9,-,28,gut
DENW212,2021-07-06,9,-,24,gut
DENW212,2021-07-06,10,-,23,gut
DENW212,2021-07-06,10,-,20,sehr gut
DENW212,2021-07-06,10,-,20,sehr gut
DENW212,2021-07-06,11,-,29,gut
DENW212,2021-07-06,11,-,27,gut
DENW212,2021-07-07,12,-,33,gut
DENW212,2021-07-07,12,-,34,gut
DENW212,2021-07-07,12,-,37,gut
DENW212,2021-07-07,12,-,29,gut
DENW212,2021-07-07,12,-,22,gut
DENW212,2021-07-07,13,-,22,gut
DENW212,2021-07-07,13,-,25,gut
DENW212,2021-07-07,13,-,26,gut
DENW212,2021-07-07,13,-,25,gut
DENW212,2021-07-07,13,-,19,sehr gut
DENW212,2021-07-07,13,-,19,sehr gut
DENW212,2021-07-07,13,-,45,mäßig
DENW212,2021-07-07,13,-,48,mäßig
DENW212,2021-07-07,13,-,47,mäßig
DENW212,2021-07-07,13,-,19,sehr gut
DENW212,2021-07-07,12,-,30,gut
DENW212,2021-07-07,12,-,23,gut
DENW212,2021-07-07,12,-,-,sehr gut
DENW212,2021-07-07,12,-,19,sehr gut
DENW212,2021-07-07,12,-,23,gut
DENW212,2021-07-07,12,-,24,gut
DENW212,2021-07-07,12,-,31,gut
DENW212,2021-07-07,12,-,27,gut
DENW212,2021-07-07,12,-,26,gut
DENW212,2021-07-08,12,-,38,gut
DENW212,2021-07-08,12,-,52,mäßig
DENW212,2021-07-08,12,-,48,mäßig
DENW212,2021-07-08,12,-,44,mäßig
DENW212,2021-07-08,12,-,39,gut
DENW212,2021-07-08,12,-,37,gut
DENW212,2021-07-08,12,-,37,gut
DENW212,2021-07-08,13,-,53,mäßig
DENW212,2021-07-08,13,-,38,gut
DENW212,2021-07-08,13,-,37,gut
DENW212,2021-07-08,13,-,53,mäßig
DENW212,2021-07-08,13,-,45,mäßig
DENW212,2021-07-08,13,-,39,gut
DENW212,2021-07-08,14,-,34,gut
DENW212,2021-07-08,14,-,36,gut
DENW212,2021-07-08,14,-,39,gut
DENW212,2021-07-08,15,-,35,gut
DENW212,2021-07-08,15,-,41,mäßig
DENW212,2021-07-08,15,-,-,sehr gut
DENW212,2021-07-08,15,-,34,gut
DENW212,2021-07-08,15,-,35,gut
DENW212,2021-07-08,14,-,39,gut
DENW212,2021-07-08,14,-,47,mäßig
DENW212,2021-07-08,14,-,44,mäßig
DENW212,2021-07-09,14,-,44,mäßig
DENW212,2021-07-09,14,-,44,mäßig
DENW212,2021-07-09,14,-,43,mäßig
DENW212,2021-07-09,14,-,39,gut
DENW212,2021-07-09,14,-,31,gut
DENW212,2021-07-09,15,-,24,gut
DENW212,2021-07-09,15,-,24,gut
DENW212,2021-07-09,15,-,29,gut
DENW212,2021-07-09,16,-,31,gut
DENW212,2021-07-09,16,-,28,gut
DENW212,2021-07-09,17,-,30,gut
DENW212,2021-07-09,17,-,31,gut
DENW212,2021-07-09,18,-,32,gut
DENW212,2021-07-09,18,-,31,gut
DENW212,2021-07-09,18,-,39,gut
DENW212,2021-07-09,18,-,34,gut
DENW212,2021-07-09,18,-,35,gut
DENW212,2021-07-09,18,-,35,gut
DENW212,2021-07-09,18,-,33,gut
DENW212,2021-07-09,19,-,-,sehr gut
DENW212,2021-07-09,19,-,25,gut
DENW212,2021-07-09,19,-,25,gut
DENW212,2021-07-09,19,-,28,gut
DENW212,2021-07-09,19,-,26,gut
DENW212,2021-07-10,19,-,33,gut
DENW212,2021-07-10,19,-,26,gut
DENW212,2021-07-10,19,-,40,gut
DENW212,2021-07-10,20,-,34,gut
DENW212,2021-07-10,20,-,36,gut
DENW212,2021-07-10,19,-,34,gut
DENW212,2021-07-10,19,-,30,gut
DENW212,2021-07-10,18,-,26,gut
DENW212,2021-07-10,18,-,27,gut
DENW212,2021-07-10,18,-,26,gut
DENW212,2021-07-10,17,-,19,sehr gut
DENW212,2021-07-10,16,-,19,sehr gut
DENW212,2021-07-10,16,-,16,sehr gut
DENW212,2021-07-10,16,-,14,sehr gut
DENW212,2021-07-10,15,-,15,sehr gut
DENW212,2021-07-10,15,-,16,sehr gut
DENW212,2021-07-10,14,-,19,sehr gut
DENW212,2021-07-10,14,-,24,gut
DENW212,2021-07-10,13,-,24,gut
DENW212,2021-07-10,13,-,19,sehr gut
DENW212,2021-07-10,13,-,-,sehr gut
DENW212,2021-07-10,13,-,15,sehr gut
DENW212,2021-07-10,13,-,24,gut
DENW212,2021-07-10,12,-,23,gut
DENW212,2021-07-11,12,-,32,gut
DENW212,2021-07-11,12,-,24,gut
DENW212,2021-07-11,12,-,29,gut
DENW212,2021-07-11,12,-,23,gut
DENW212,2021-07-11,11,-,13,sehr gut
DENW212,2021-07-11,12,-,14,sehr gut
DENW212,2021-07-11,12,-,18,sehr gut
DENW212,2021-07-11,12,-,17,sehr gut
DENW212,2021-07-11,12,-,18,sehr gut
DENW212,2021-07-11,12,-,17,sehr gut
DENW212,2021-07-11,12,-,17,sehr gut
DENW212,2021-07-11,12,-,11,sehr gut
DENW212,2021-07-11,12,-,21,gut
DENW212,2021-07-11,12,-,15,sehr gut
DENW212,2021-07-11,12,-,16,sehr gut
DENW212,2021-07-11,12,-,15,sehr gut
DENW212,2021-07-11,12,-,14,sehr gut
DENW212,2021-07-11,12,-,16,sehr gut
DENW212,2021-07-11,12,-,24,gut
DENW212,2021-07-11,12,-,21,gut
DENW212,2021-07-11,12,-,26,gut
DENW212,2021-07-11,12,-,-,sehr gut
DENW212,2021-07-11,12,-,51,mäßig
DENW212,2021-07-11,13,-,53,mäßig
DENW212,2021-07-12,13,-,71,mäßig
DENW212,2021-07-12,13,-,55,mäßig
DENW212,2021-07-12,13,-,45,mäßig
DENW212,2021-07-12,14,-,38,gut
DENW212,2021-07-12,14,-,45,mäßig
DENW212,2021-07-12,13,-,35,gut
DENW212,2021-07-12,13,-,33,gut
DENW212,2021-07-12,13,-,30,gut
DENW212,2021-07-12,13,-,27,gut
DENW212,2021-07-12,13,-,25,gut
DENW212,2021-07-12,13,-,17,sehr gut
DENW212,2021-07-12,13,-,14,sehr gut
DENW212,2021-07-12,12,-,12,sehr gut
DENW212,2021-07-12,12,-,15,sehr gut
DENW212,2021-07-12,12,-,17,sehr gut
DENW212,2021-07-12,12,-,21,gut
DENW212,2021-07-12,12,-,22,gut
DENW212,2021-07-12,12,-,20,sehr gut
DENW212,2021-07-12,12,-,14,sehr gut
DENW212,2021-07-12,12,-,16,sehr gut
DENW212,2021-07-12,12,-,20,sehr gut
DENW212,2021-07-12,12,-,23,gut
DENW212,2021-07-12,12,-,-,sehr gut
DENW212,2021-07-12,12,-,45,mäßig
DENW212,2021-07-13,12,-,30,gut
DENW212,2021-07-13,12,-,28,gut
DENW212,2021-07-13,13,-,24,gut
DENW212,2021-07-13,13,-,16,sehr gut
DENW212,2021-07-13,12,-,14,sehr gut
DENW212,2021-07-13,12,-,16,sehr gut
DENW212,2021-07-13,12,-,35,gut
DENW212,2021-07-13,12,-,46,mäßig
DENW212,2021-07-13,12,-,45,mäßig
DENW212,2021-07-13,12,-,41,mäßig
DENW212,2021-07-13,12,-,48,mäßig
DENW212,2021-07-13,13,-,44,mäßig
DENW212,2021-07-13,13,-,37,gut
DENW212,2021-07-13,13,-,33,gut
DENW212,2021-07-13,13,-,42,mäßig
DENW212,2021-07-13,14,-,41,mäßig
DENW212,2021-07-13,14,-,43,mäßig
DENW212,2021-07-13,15,-,46,mäßig
DENW212,2021-07-13,15,-,19,sehr gut
DENW212,2021-07-13,15,-,26,gut
DENW212,2021-07-13,16,-,29,gut
DENW212,2021-07-13,16,-,22,gut
DENW212,2021-07-13,17,-,25,gut
DENW212,2021-07-13,17,-,-,sehr gut
DENW212,2021-07-14,17,-,14,sehr gut
DENW212,2021-07-14,16,-,25,gut
DENW212,2021-07-14,16,-,21,gut
DENW212,2021-07-14,16,-,21,gut
DENW212,2021-07-14,16,-,20,sehr gut
DENW212,2021-07-14,16,-,24,gut
DENW212,2021-07-14,16,-,23,gut
DENW212,2021-07-14,16,-,26,gut
DENW212,2021-07-14,15,-,29,gut
DENW212,2021-07-14,15,-,26,gut
DENW212,2021-07-14,14,-,23,gut
DENW212,2021-07-14,14,-,27,gut
DENW212,2021-07-14,13,-,33,gut
DENW212,2021-07-14,13,-,28,gut
DENW212,2021-07-14,12,-,29,gut
DENW212,2021-07-14,12,-,27,gut
DENW212,2021-07-14,11,-,30,gut
DENW212,2021-07-14,10,-,29,gut
DENW212,2021-07-14,9,-,34,gut
DENW212,2021-07-14,9,-,41,mäßig
DENW212,2021-07-14,8,-,42,mäßig
DENW212,2021-07-14,8,-,28,gut
DENW212,2021-07-14,7,-,21,gut
DENW212,2021-07-14,6,-,30,gut
DENW212,2021-07-15,6,-,-,sehr gut
DENW212,2021-07-15,6,-,23,gut
DENW212,2021-07-15,6,-,22,gut
DENW212,2021-07-15,6,-,21,gut
DENW212,2021-07-15,5,-,25,gut
DENW212,2021-07-15,5,-,25,gut
DENW212,2021-07-15,5,-,29,gut
DENW212,2021-07-15,5,-,33,gut
DENW212,2021-07-15,5,-,35,gut
DENW212,2021-07-15,6,-,31,gut
DENW212,2021-07-15,6,-,32,gut
DENW212,2021-07-15,6,-,23,gut
DENW212,2021-07-15,6,-,31,gut
DENW212,2021-07-15,6,-,-,sehr gut
DENW212,2021-07-15,6,-,-,sehr gut
DENW212,2021-07-15,7,-,41,mäßig
DENW212,2021-07-15,7,-,35,gut
DENW212,2021-07-15,7,-,33,gut
DENW212,2021-07-15,8,-,23,gut
DENW212,2021-07-15,9,-,29,gut
DENW212,2021-07-15,10,-,30,gut
DENW212,2021-07-15,11,-,29,gut
DENW212,2021-07-15,12,-,22,gut
DENW212,2021-07-15,13,-,15,sehr gut
DENW212,2021-07-16,14,-,10,sehr gut
DENW212,2021-07-16,15,-,9,sehr gut
DENW212,2021-07-16,16,-,7,sehr gut
DENW212,2021-07-16,17,-,7,sehr gut
DENW212,2021-07-16,17,-,6,sehr gut
DENW212,2021-07-16,18,-,10,sehr gut
DENW212,2021-07-16,18,-,14,sehr gut
DENW212,2021-07-16,19,-,23,gut
DENW212,2021-07-16,19,-,20,sehr gut
DENW212,2021-07-16,20,-,25,gut
DENW212,2021-07-16,20,-,30,gut
DENW212,2021-07-16,21,-,31,gut
DENW212,2021-07-16,22,-,26,gut
DENW212,2021-07-16,23,-,21,gut
DENW212,2021-07-16,23,-,21,gut
DENW212,2021-07-16,24,-,-,gut
DENW212,2021-07-16,24,-,21,gut
DENW212,2021-07-16,25,-,23,gut
DENW212,2021-07-16,25,-,21,gut
DENW212,2021-07-16,25,-,23,gut
DENW212,2021-07-16,25,-,21,gut
DENW212,2021-07-16,25,-,21,gut
DENW212,2021-07-16,24,-,23,gut
DENW212,2021-07-16,24,-,21,gut
DENW212,2021-07-17,24,-,20,gut
DENW212,2021-07-17,24,-,18,gut
DENW212,2021-07-17,23,-,19,gut
DENW212,2021-07-17,24,-,20,gut
DENW212,2021-07-17,24,-,21,gut
DENW212,2021-07-17,24,-,23,gut
DENW212,2021-07-17,24,-,24,gut
DENW212,2021-07-17,24,-,19,gut
DENW212,2021-07-17,24,-,12,gut
DENW212,2021-07-17,24,-,17,gut
DENW212,2021-07-17,24,-,17,gut
DENW212,2021-07-17,24,-,16,gut
DENW212,2021-07-17,23,-,16,gut
DENW212,2021-07-17,24,-,17,gut
DENW212,2021-07-17,24,-,18,gut
DENW212,2021-07-17,23,-,19,gut
DENW212,2021-07-17,23,-,-,gut
DENW212,2021-07-17,22,-,17,gut
DENW212,2021-07-17,22,-,18,gut
DENW212,2021-07-17,22,-,14,gut
DENW212,2021-07-17,21,-,21,gut
DENW212,2021-07-17,20,-,21,gut
DENW212,2021-07-17,20,-,23,gut
DENW212,2021-07-17,19,-,31,gut
DENW212,2021-07-18,19,-,30,gut
DENW212,2021-07-18,18,-,25,gut
DENW212,2021-07-18,18,-,23,gut
DENW212,2021-07-18,18,-,22,gut
DENW212,2021-07-18,17,-,18,sehr gut
DENW212,2021-07-18,17,-,15,sehr gut
DENW212,2021-07-18,17,-,15,sehr gut
DENW212,2021-07-18,16,-,14,sehr gut
DENW212,2021-07-18,16,-,14,sehr gut
DENW212,2021-07-18,15,-,14,sehr gut
DENW212,2021-07-18,15,-,14,sehr gut
DENW212,2021-07-18,14,-,12,sehr gut
DENW212,2021-07-18,13,-,11,sehr gut
DENW212,2021-07-18,13,-,12,sehr gut
DENW212,2021-07-18,12,-,16,sehr gut
DENW212,2021-07-18,12,-,11,sehr gut
DENW212,2021-07-18,12,-,11,sehr gut
DENW212,2021-07-18,12,-,-,sehr gut
DENW212,2021-07-18,12,-,17,sehr gut
DENW212,2021-07-18,12,-,16,sehr gut
DENW212,2021-07-18,12,-,19,sehr gut
DENW212,2021-07-18,12,-,24,gut
DENW212,2021-07-18,13,-,21,gut
DENW212,2021-07-18,13,-,16,sehr gut
DENW212,2021-07-19,13,-,12,sehr gut
DENW212,2021-07-19,13,-,15,sehr gut
DENW212,2021-07-19,12,-,19,sehr gut
DENW212,2021-07-19,12,-,19,sehr gut
DENW212,2021-07-19,12,-,19,sehr gut
DENW212,2021-07-19,11,-,22,gut
DENW212,2021-07-19,11,-,29,gut
DENW212,2021-07-19,11,-,27,gut
DENW212,2021-07-19,12,-,20,sehr gut
DENW212,2021-07-19,12,-,20,sehr gut
DENW212,2021-07-19,12,-,17,sehr gut
DENW212,2021-07-19,12,-,21,gut
DENW212,2021-07-19,13,-,21,gut
DENW212,2021-07-19,13,-,24,gut
DENW212,2021-07-19,13,-,22,gut
DENW212,2021-07-19,14,-,18,sehr gut
DENW212,2021-07-19,14,-,19,sehr gut
DENW212,2021-07-19,15,-,26,gut
DENW212,2021-07-19,15,-,-,sehr gut
DENW212,2021-07-19,16,-,28,gut
DENW212,2021-07-19,16,-,24,gut
DENW212,2021-07-19,16,-,26,gut
DENW212,2021-07-19,16,-,31,gut
DENW212,2021-07-19,17,-,27,gut
DENW212,2021-07-20,17,-,27,gut
DENW212,2021-07-20,18,-,25,gut
DENW212,2021-07-20,18,-,26,gut
DENW212,2021-07-20,18,-,29,gut
DENW212,2021-07-20,18,-,31,gut
DENW212,2021-07-20,19,-,33,gut
DENW212,2021-07-20,19,-,35,gut
DENW212,2021-07-20,19,-,35,gut
DENW212,2021-07-20,20,-,37,gut
DENW212,2021-07-20,20,-,39,gut
DENW212,2021-07-20,21,-,38,gut
DENW212,2021-07-20,21,-,28,gut
DENW212,2021-07-20,21,-,27,gut
DENW212,2021-07-20,21,-,27,gut
DENW212,2021-07-20,22,-,23,gut
DENW212,2021-07-20,22,-,24,gut
DENW212,2021-07-20,22,-,26,gut
DENW212,2021-07-20,21,-,24,gut
DENW212,2021-07-20,21,-,23,gut
DENW212,2021-07-20,21,-,-,gut
DENW212,2021-07-20,21,-,19,gut
DENW212,2021-07-20,21,-,27,gut
DENW212,2021-07-20,20,-,26,gut
DENW212,2021-07-20,20,-,20,sehr gut
DENW212,2021-07-21,20,-,20,sehr gut
